Feature ID	Taxon	Confidence
ba3380d36ec57a88268238598c5371e7	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.999999618180347
5dde8d1c98ddaee65bc7a65074846b6e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.7786692407944004
0fe8c7c096c7422ab9a6f5613869f7db	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999998511842705
c1291325546ba1a2503177eba8503f0b	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Schaalia_odontolytica	0.91727351535446
8b1c3937bb410f89fba576e88002a70c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_salivarius	0.7200439611471403
32766ad7c61c35387733d1080376aa3e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.8064440404458662
5f5ef527ca94586f5971f7751b6230d5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9976061453302201
c58a512d9b42ce13513d22fbf443d308	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella	0.9999956516933293
935098910132fb3a57aa54b96304c90b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.99999977341546
553152707fe828e80de55104c6e33ca9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999998857788795
bf05a59278011a096be070074f43c17f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_parainfluenzae	0.7328111703394596
e3a7a4b2a1089f99ee1ae96a7f9c14a2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.858313826498981
9e94aef7b7e7fb62bed52ae2eebe45cd	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Prauserella	0.999955123867294
975479e0906d974292ef996570af4cd1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella	0.9999972583927036
b1f9344767cd90bdd3b97c82349c2874	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	0.9999999993415309
c466a6dc07f8d0ea9dcdc7c55137f022	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9833622726011919
b18c0a586a45c5e19cfe4cece7833669	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9999806988330304
4a8aaf4b3ed884dff78299f4e40c7975	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.999999964010186
ef8930a13b86de6d245e16c4242a2541	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9986362575021369
54723b96877a8689c272f44d43a662d2	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Streptobacillus; s__uncultured_bacterium	0.9999756535815977
e732468ac4e74b6d04c482132f9a3e2b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella	0.9999974802970194
4bb9e72ad0abad13366c91b0fd76c41e	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.9999999934017074
0771f44f6c1513ce1e7f74d38dfa5bb2	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999997660745836
47069ce07163b18f177fc9a1027e6308	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999993653892212
6d39f98ecfe4f76fe4314614afb372f8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.8319406836778339
b97a18a3f1978beab5b567c240d5386c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_salivarius	0.8451582585713538
6d944913ca0f47bd5717b183177224d5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999202952218
025e302f2fd0c57b0781d02214ec6c74	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	0.9960597041376691
779e0279a7be068b50a784d600dab760	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9924212924385378
f5cd74842dad7b0f57620c0744267f47	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.999999819801547
ae9557de0e37f094d4346198d90a3727	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_parasanguinis	0.9726040713505516
2d12d4420eb0bf9975047d01b5928174	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.8876618979038896
190102b65d512a7911fb5d001b879f6e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999316562711
1a45b47d770aafd2b22ef9747fcbbf85	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Anaerococcus; s__uncultured_organism	0.9506120129400104
c11233bcfc106695d1b5c574027f9988	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999995312602229
